87510456;1
88138968;0
88394968;1
88935685;0
89542453;1
90134863;0
90912708;1
91462451;0
98746955;1
99160493;0
101006644;1
101384490;0
103347154;1
103951872;0
105754946;1
106279253;0
107708995;1
108081097;0
109902633;1
110236992;0
