37781286;0
86546765;1
86691585;0
87076405;1
87201943;0
87576917;1
87696712;0
87982250;1
88095891;0
88495891;1
88702660;0
89051787;1
89172403;0
89553941;1
89673735;0
90086042;1
90315376;0
90786349;1
90910657;0
91326656;1
91439066;0
