4897224;0
48804452;1
48874606;0
49197067;1
49254093;0
49506810;1
49599528;0
49871118;1
49931015;0
50486091;1
50555835;0
50684655;1
50795424;0
51301680;1
51364039;0
51826397;1
51894500;0
52070500;1
52128346;0
52448755;1
52527525;0
