42477486;1
49377169;0
49569580;1
51236449;0
51445270;1
53183524;0
53448139;1
55466188;0
55650393;1
57345160;0
57524031;1
58999722;0
59175311;1
60725258;0
60968130;1
62280128;0
62461051;1
64014280;0
64187408;1
65808739;0
