4129225;0
42539434;1
42776972;0
42946818;1
43229895;0
43325074;1
43763638;0
43901074;1
44292048;0
44616970;1
45009585;0
45207328;1
45747225;0
45875225;1
46185789;0
50871322;1
51187629;0
52911114;1
53277883;0
54885265;1
55519111;0
